# wavelength (nm), cross section(cm^2)
3.809000e+02, 1.243700e-24
3.810000e+02, 1.148572e-24
3.811000e+02, 1.132443e-24
3.812000e+02, 1.042403e-24
3.813000e+02, 9.874685e-25
3.814000e+02, 8.537534e-25
3.815000e+02, 6.162587e-25
3.816000e+02, 3.948278e-25
3.817000e+02, 1.612310e-25
3.818000e+02, 3.288103e-26
3.819000e+02, 1.000000e-26
3.820000e+02, 1.000000e-26
3.821000e+02, 1.000000e-26
3.822000e+02, 1.000000e-26
3.823000e+02, 1.343391e-26
3.824000e+02, 3.362986e-26
3.825000e+02, 1.879531e-25
3.826000e+02, 5.251112e-25
3.827000e+02, 8.029783e-25
3.828000e+02, 9.475165e-25
3.829000e+02, 1.036847e-24
3.830000e+02, 1.132980e-24
3.831000e+02, 1.233083e-24
3.832000e+02, 1.172300e-24
3.833000e+02, 1.099607e-24
3.834000e+02, 1.168981e-24
3.835000e+02, 1.169868e-24
3.836000e+02, 1.015567e-24
3.837000e+02, 1.077866e-24
3.838000e+02, 1.337961e-24
3.839000e+02, 1.627430e-24
3.840000e+02, 1.829097e-24
3.841000e+02, 1.860358e-24
3.842000e+02, 1.667473e-24
3.843000e+02, 1.321008e-24
3.844000e+02, 1.265324e-24
3.845000e+02, 1.263463e-24
3.846000e+02, 1.075970e-24
3.847000e+02, 1.069358e-24
3.848000e+02, 1.162499e-24
3.849000e+02, 1.106642e-24
3.850000e+02, 1.086820e-24
3.851000e+02, 1.105252e-24
3.852000e+02, 1.175885e-24
3.853000e+02, 1.266672e-24
3.854000e+02, 1.195412e-24
3.855000e+02, 8.495808e-25
3.856000e+02, 5.632308e-25
3.857000e+02, 5.624179e-25
3.858000e+02, 7.643552e-25
3.859000e+02, 1.061538e-24
3.860000e+02, 1.351136e-24
3.861000e+02, 1.604952e-24
3.862000e+02, 1.789693e-24
3.863000e+02, 1.846273e-24
3.864000e+02, 1.765820e-24
3.865000e+02, 1.665204e-24
3.866000e+02, 1.641001e-24
3.867000e+02, 1.709127e-24
3.868000e+02, 1.900106e-24
3.869000e+02, 2.096634e-24
3.870000e+02, 2.017932e-24
3.871000e+02, 1.737127e-24
3.872000e+02, 1.582412e-24
3.873000e+02, 1.496542e-24
3.874000e+02, 1.277341e-24
3.875000e+02, 1.213013e-24
3.876000e+02, 1.213011e-24
3.877000e+02, 1.249072e-24
3.878000e+02, 1.503795e-24
3.879000e+02, 1.832036e-24
3.880000e+02, 2.070026e-24
3.881000e+02, 2.097277e-24
3.882000e+02, 1.943205e-24
3.883000e+02, 1.854028e-24
3.884000e+02, 1.860668e-24
3.885000e+02, 1.583062e-24
3.886000e+02, 1.302181e-24
3.887000e+02, 1.253430e-24
3.888000e+02, 1.129225e-24
3.889000e+02, 1.101304e-24
3.890000e+02, 1.211989e-24
3.891000e+02, 1.139524e-24
3.892000e+02, 1.115375e-24
3.893000e+02, 1.289669e-24
3.894000e+02, 1.540916e-24
3.895000e+02, 1.813503e-24
3.896000e+02, 1.917543e-24
3.897000e+02, 1.970971e-24
3.898000e+02, 1.832405e-24
3.899000e+02, 1.783238e-24
3.900000e+02, 1.831636e-24
3.901000e+02, 1.665874e-24
3.902000e+02, 1.743794e-24
3.903000e+02, 2.136906e-24
3.904000e+02, 2.264107e-24
3.905000e+02, 2.195151e-24
3.906000e+02, 2.231177e-24
3.907000e+02, 2.276615e-24
3.908000e+02, 2.212827e-24
3.909000e+02, 1.918770e-24
3.910000e+02, 1.799658e-24
3.911000e+02, 1.876959e-24
3.912000e+02, 1.751017e-24
3.913000e+02, 1.682139e-24
3.914000e+02, 1.742807e-24
3.915000e+02, 1.856720e-24
3.916000e+02, 2.060859e-24
3.917000e+02, 2.162932e-24
3.918000e+02, 2.287970e-24
3.919000e+02, 2.420272e-24
3.920000e+02, 2.492903e-24
3.921000e+02, 2.695134e-24
3.922000e+02, 2.987584e-24
3.923000e+02, 3.043918e-24
3.924000e+02, 2.931442e-24
3.925000e+02, 3.029942e-24
3.926000e+02, 3.109741e-24
3.927000e+02, 2.954629e-24
3.928000e+02, 2.940995e-24
3.929000e+02, 3.098711e-24
3.930000e+02, 3.214596e-24
3.931000e+02, 3.320679e-24
3.932000e+02, 3.382794e-24
3.933000e+02, 3.403451e-24
3.934000e+02, 3.571134e-24
3.935000e+02, 3.835303e-24
3.936000e+02, 4.111066e-24
3.937000e+02, 4.265103e-24
3.938000e+02, 4.276736e-24
3.939000e+02, 4.307906e-24
3.940000e+02, 4.243786e-24
3.941000e+02, 4.213774e-24
3.942000e+02, 4.437741e-24
3.943000e+02, 4.660477e-24
3.944000e+02, 4.744689e-24
3.945000e+02, 4.867861e-24
3.946000e+02, 5.029680e-24
3.947000e+02, 5.203092e-24
3.948000e+02, 5.341095e-24
3.949000e+02, 5.190585e-24
3.950000e+02, 4.987017e-24
3.951000e+02, 5.099965e-24
3.952000e+02, 5.341030e-24
3.953000e+02, 5.409282e-24
3.954000e+02, 5.456312e-24
3.955000e+02, 5.791943e-24
3.956000e+02, 6.003110e-24
3.957000e+02, 5.997926e-24
3.958000e+02, 6.093982e-24
3.959000e+02, 6.030996e-24
3.960000e+02, 5.869203e-24
3.961000e+02, 5.779254e-24
3.962000e+02, 5.641573e-24
3.963000e+02, 5.541510e-24
3.964000e+02, 5.682108e-24
3.965000e+02, 5.922278e-24
3.966000e+02, 5.952844e-24
3.967000e+02, 5.917462e-24
3.968000e+02, 5.853721e-24
3.969000e+02, 5.824520e-24
3.970000e+02, 5.888192e-24
3.971000e+02, 5.739426e-24
3.972000e+02, 5.662761e-24
3.973000e+02, 5.790923e-24
3.974000e+02, 5.798406e-24
3.975000e+02, 5.817248e-24
3.976000e+02, 5.851957e-24
3.977000e+02, 5.756296e-24
3.978000e+02, 5.541694e-24
3.979000e+02, 5.264037e-24
3.980000e+02, 5.185762e-24
3.981000e+02, 5.166323e-24
3.982000e+02, 5.057487e-24
3.983000e+02, 5.037338e-24
3.984000e+02, 5.011687e-24
3.985000e+02, 5.078955e-24
3.986000e+02, 5.181977e-24
3.987000e+02, 5.147998e-24
3.988000e+02, 5.159539e-24
3.989000e+02, 5.294367e-24
3.990000e+02, 5.471433e-24
3.991000e+02, 5.626652e-24
3.992000e+02, 5.778928e-24
3.993000e+02, 5.806053e-24
3.994000e+02, 5.768108e-24
3.995000e+02, 5.959857e-24
3.996000e+02, 6.058171e-24
3.997000e+02, 6.065210e-24
3.998000e+02, 6.093480e-24
3.999000e+02, 6.118273e-24
4.000000e+02, 5.924680e-24
